horizon,fold,model,selected_model,attribution_role,feature,mae_increase,repeat_std,scored_rows
96,2,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,recent_1_mean,0.0,0.0,1500
96,2,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,recent_1_max,0.0,0.0,1500
96,2,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,recent_1_std,0.0,0.0,1500
96,2,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,recent_4_mean,0.0,0.0,1500
96,2,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,recent_4_max,0.0805250403258692,0.007430115701752674,1500
96,2,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,recent_4_std,0.0,0.0,1500
96,2,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,recent_16_mean,0.010617257979537461,0.008630591889708994,1500
96,2,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,recent_16_max,0.20507365950018652,0.050916651759292816,1500
96,2,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,recent_16_std,-0.022318927361335266,0.007721141015497585,1500
96,2,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,recent_96_mean,0.07917182108485814,0.08974726169048222,1500
96,2,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,recent_96_max,0.41483402220529086,0.09632488723431809,1500
96,2,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,recent_96_std,-0.9116337715671653,0.10726957704083602,1500
96,2,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,recent_4_slope,0.0,0.0,1500
96,2,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,peak_count_7d,-0.6814454834071361,0.03195222655703999,1500
96,2,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,since_last_peak_intervals,0.7115484084214501,0.06597399791618418,1500
96,2,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,target_hour,0.9593821727845224,0.1171246373338045,1500
96,2,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,target_quarter,0.0,0.0,1500
96,2,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,target_weekday,7.421450093851249,0.21650996050287846,1500
96,2,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,target_month,0.0,0.0,1500
96,2,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,production_completed_1h,0.0,0.0,1500
96,2,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,production_completed_2h,0.0,0.0,1500
96,2,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,production_completed_3h,0.0,0.0,1500
96,2,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,production_previous_day_total,-1.1511283682764457,0.17008340109030765,1500
96,2,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,production_same_slot_7d_mean,0.0,0.0,1500
96,2,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,cbl_mid_6_10,0.5905649548774198,0.08597757269348462,1500
96,2,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,cbl_mid_6_10_adjusted,0.2040694055567774,0.05206299362554605,1500
