horizon,fold,partition,feature,n,missing_n,missing_rate
16,2,cal,recent_16_mean,1104,0,0.0
16,2,cal,recent_16_max,1104,0,0.0
16,2,cal,recent_16_std,1104,0,0.0
16,2,cal,recent_96_mean,1104,0,0.0
16,2,cal,recent_96_max,1104,0,0.0
16,2,cal,recent_96_std,1104,0,0.0
16,2,cal,recent_4_slope,1104,0,0.0
16,2,cal,peak_count_7d,1104,0,0.0
16,2,cal,since_last_peak_intervals,1104,0,0.0
16,2,cal,target_hour,1104,0,0.0
16,2,cal,target_quarter,1104,0,0.0
16,2,cal,target_weekday,1104,0,0.0
16,2,cal,target_month,1104,0,0.0
16,2,cal,is_offday,1104,0,0.0
16,2,cal,pre_holiday,1104,0,0.0
16,2,cal,post_holiday,1104,0,0.0
16,2,cal,bridge_day,1104,0,0.0
16,2,cal,labor_day,1104,0,0.0
16,2,cal,production_completed_1h,1104,0,0.0
16,2,cal,production_completed_2h,1104,0,0.0
16,2,cal,production_completed_3h,1104,0,0.0
16,2,cal,production_previous_day_total,1104,0,0.0
16,2,cal,production_same_slot_7d_mean,1104,0,0.0
16,2,cal,cbl_mid_6_10,1104,0,0.0
16,2,cal,cbl_mid_6_10_adjusted,1104,0,0.0
16,2,score,current,2036,0,0.0
16,2,score,lag_1,2036,0,0.0
16,2,score,lag_2,2036,0,0.0
16,2,score,lag_3,2036,0,0.0
16,2,score,lag_4,2036,0,0.0
16,2,score,lag_5,2036,0,0.0
16,2,score,lag_6,2036,0,0.0
16,2,score,lag_7,2036,0,0.0
16,2,score,lag_96,2036,0,0.0
16,2,score,lag_672,2036,0,0.0
16,2,score,target_slot_1d_ago,2036,0,0.0
16,2,score,target_slot_7d_ago,2036,0,0.0
16,2,score,recent_1_mean,2036,0,0.0
16,2,score,recent_1_max,2036,0,0.0
16,2,score,recent_1_std,2036,0,0.0
16,2,score,recent_4_mean,2036,0,0.0
16,2,score,recent_4_max,2036,0,0.0
16,2,score,recent_4_std,2036,0,0.0
16,2,score,recent_16_mean,2036,0,0.0
16,2,score,recent_16_max,2036,0,0.0
16,2,score,recent_16_std,2036,0,0.0
16,2,score,recent_96_mean,2036,0,0.0
16,2,score,recent_96_max,2036,0,0.0
16,2,score,recent_96_std,2036,0,0.0
16,2,score,recent_4_slope,2036,0,0.0
16,2,score,peak_count_7d,2036,0,0.0
16,2,score,since_last_peak_intervals,2036,0,0.0
16,2,score,target_hour,2036,0,0.0
16,2,score,target_quarter,2036,0,0.0
16,2,score,target_weekday,2036,0,0.0
16,2,score,target_month,2036,0,0.0
16,2,score,is_offday,2036,0,0.0
16,2,score,pre_holiday,2036,0,0.0
16,2,score,post_holiday,2036,0,0.0
16,2,score,bridge_day,2036,0,0.0
16,2,score,labor_day,2036,0,0.0
16,2,score,production_completed_1h,2036,0,0.0
16,2,score,production_completed_2h,2036,0,0.0
16,2,score,production_completed_3h,2036,0,0.0
16,2,score,production_previous_day_total,2036,0,0.0
16,2,score,production_same_slot_7d_mean,2036,0,0.0
16,2,score,cbl_mid_6_10,2036,0,0.0
16,2,score,cbl_mid_6_10_adjusted,2036,0,0.0
96,0,raw_train,current,8367,0,0.0
96,0,raw_train,lag_1,8367,1,0.00011951715071112705
96,0,raw_train,lag_2,8367,2,0.0002390343014222541
96,0,raw_train,lag_3,8367,3,0.00035855145213338117
96,0,raw_train,lag_4,8367,4,0.0004780686028445082
96,0,raw_train,lag_5,8367,5,0.0005975857535556352
96,0,raw_train,lag_6,8367,6,0.0007171029042667623
96,0,raw_train,lag_7,8367,7,0.0008366200549778894
96,0,raw_train,lag_96,8367,96,0.011473646468268197
96,0,raw_train,lag_672,8367,672,0.08031552527787737
96,0,raw_train,target_slot_1d_ago,8367,0,0.0
96,0,raw_train,target_slot_7d_ago,8367,576,0.06884187880960918
96,0,raw_train,recent_1_mean,8367,0,0.0
96,0,raw_train,recent_1_max,8367,0,0.0
96,0,raw_train,recent_1_std,8367,0,0.0
96,0,raw_train,recent_4_mean,8367,3,0.00035855145213338117
96,0,raw_train,recent_4_max,8367,3,0.00035855145213338117
96,0,raw_train,recent_4_std,8367,3,0.00035855145213338117
96,0,raw_train,recent_16_mean,8367,15,0.0017927572606669057
96,0,raw_train,recent_16_max,8367,15,0.0017927572606669057
96,0,raw_train,recent_16_std,8367,15,0.0017927572606669057
96,0,raw_train,recent_96_mean,8367,95,0.01135412931755707
96,0,raw_train,recent_96_max,8367,95,0.01135412931755707
96,0,raw_train,recent_96_std,8367,95,0.01135412931755707
96,0,raw_train,recent_4_slope,8367,3,0.00035855145213338117
96,0,raw_train,peak_count_7d,8367,671,0.08019600812716625
96,0,raw_train,since_last_peak_intervals,8367,0,0.0
96,0,raw_train,target_hour,8367,0,0.0
96,0,raw_train,target_quarter,8367,0,0.0
96,0,raw_train,target_weekday,8367,0,0.0
96,0,raw_train,target_month,8367,0,0.0
96,0,raw_train,is_offday,8367,0,0.0
96,0,raw_train,pre_holiday,8367,0,0.0
96,0,raw_train,post_holiday,8367,0,0.0
96,0,raw_train,bridge_day,8367,0,0.0
96,0,raw_train,labor_day,8367,0,0.0
96,0,raw_train,production_completed_1h,8367,3,0.00035855145213338117
96,0,raw_train,production_completed_2h,8367,7,0.0008366200549778894
96,0,raw_train,production_completed_3h,8367,11,0.0013146886578223975
96,0,raw_train,production_previous_day_total,8367,95,0.01135412931755707
96,0,raw_train,production_same_slot_7d_mean,8367,675,0.08067407673001076
96,0,raw_train,cbl_mid_6_10,8367,1439,0.17198517987331183
96,0,raw_train,cbl_mid_6_10_adjusted,8367,1439,0.17198517987331183
96,0,raw_validation,current,4199,0,0.0
96,0,raw_validation,lag_1,4199,0,0.0
96,0,raw_validation,lag_2,4199,0,0.0
96,0,raw_validation,lag_3,4199,0,0.0
96,0,raw_validation,lag_4,4199,0,0.0
96,0,raw_validation,lag_5,4199,0,0.0
96,0,raw_validation,lag_6,4199,0,0.0
96,0,raw_validation,lag_7,4199,0,0.0
96,0,raw_validation,lag_96,4199,0,0.0
96,0,raw_validation,lag_672,4199,0,0.0
96,0,raw_validation,target_slot_1d_ago,4199,0,0.0
96,0,raw_validation,target_slot_7d_ago,4199,0,0.0
96,0,raw_validation,recent_1_mean,4199,0,0.0
96,0,raw_validation,recent_1_max,4199,0,0.0
96,0,raw_validation,recent_1_std,4199,0,0.0
96,0,raw_validation,recent_4_mean,4199,0,0.0
96,0,raw_validation,recent_4_max,4199,0,0.0
96,0,raw_validation,recent_4_std,4199,0,0.0
96,0,raw_validation,recent_16_mean,4199,0,0.0
96,0,raw_validation,recent_16_max,4199,0,0.0
96,0,raw_validation,recent_16_std,4199,0,0.0
96,0,raw_validation,recent_96_mean,4199,0,0.0
96,0,raw_validation,recent_96_max,4199,0,0.0
96,0,raw_validation,recent_96_std,4199,0,0.0
96,0,raw_validation,recent_4_slope,4199,0,0.0
96,0,raw_validation,peak_count_7d,4199,0,0.0
96,0,raw_validation,since_last_peak_intervals,4199,0,0.0
96,0,raw_validation,target_hour,4199,0,0.0
96,0,raw_validation,target_quarter,4199,0,0.0
96,0,raw_validation,target_weekday,4199,0,0.0
96,0,raw_validation,target_month,4199,0,0.0
96,0,raw_validation,is_offday,4199,0,0.0
96,0,raw_validation,pre_holiday,4199,0,0.0
96,0,raw_validation,post_holiday,4199,0,0.0
96,0,raw_validation,bridge_day,4199,0,0.0
96,0,raw_validation,labor_day,4199,0,0.0
96,0,raw_validation,production_completed_1h,4199,0,0.0
96,0,raw_validation,production_completed_2h,4199,0,0.0
96,0,raw_validation,production_completed_3h,4199,0,0.0
96,0,raw_validation,production_previous_day_total,4199,0,0.0
96,0,raw_validation,production_same_slot_7d_mean,4199,0,0.0
96,0,raw_validation,cbl_mid_6_10,4199,0,0.0
96,0,raw_validation,cbl_mid_6_10_adjusted,4199,0,0.0
96,0,fit,current,5446,0,0.0
96,0,fit,lag_1,5446,0,0.0
96,0,fit,lag_2,5446,0,0.0
96,0,fit,lag_3,5446,0,0.0
96,0,fit,lag_4,5446,0,0.0
96,0,fit,lag_5,5446,0,0.0
96,0,fit,lag_6,5446,0,0.0
96,0,fit,lag_7,5446,0,0.0
96,0,fit,lag_96,5446,0,0.0
96,0,fit,lag_672,5446,0,0.0
96,0,fit,target_slot_1d_ago,5446,0,0.0
96,0,fit,target_slot_7d_ago,5446,0,0.0
96,0,fit,recent_1_mean,5446,0,0.0
96,0,fit,recent_1_max,5446,0,0.0
96,0,fit,recent_1_std,5446,0,0.0
96,0,fit,recent_4_mean,5446,0,0.0
96,0,fit,recent_4_max,5446,0,0.0
96,0,fit,recent_4_std,5446,0,0.0
96,0,fit,recent_16_mean,5446,0,0.0
96,0,fit,recent_16_max,5446,0,0.0
96,0,fit,recent_16_std,5446,0,0.0
96,0,fit,recent_96_mean,5446,0,0.0
96,0,fit,recent_96_max,5446,0,0.0
96,0,fit,recent_96_std,5446,0,0.0
96,0,fit,recent_4_slope,5446,0,0.0
96,0,fit,peak_count_7d,5446,0,0.0
96,0,fit,since_last_peak_intervals,5446,0,0.0
96,0,fit,target_hour,5446,0,0.0
96,0,fit,target_quarter,5446,0,0.0
96,0,fit,target_weekday,5446,0,0.0
96,0,fit,target_month,5446,0,0.0
96,0,fit,is_offday,5446,0,0.0
96,0,fit,pre_holiday,5446,0,0.0
96,0,fit,post_holiday,5446,0,0.0
96,0,fit,bridge_day,5446,0,0.0
96,0,fit,labor_day,5446,0,0.0
96,0,fit,production_completed_1h,5446,0,0.0
96,0,fit,production_completed_2h,5446,0,0.0
96,0,fit,production_completed_3h,5446,0,0.0
96,0,fit,production_previous_day_total,5446,0,0.0
96,0,fit,production_same_slot_7d_mean,5446,0,0.0
96,0,fit,cbl_mid_6_10,5446,0,0.0
96,0,fit,cbl_mid_6_10_adjusted,5446,0,0.0
96,0,stop,current,1386,0,0.0
96,0,stop,lag_1,1386,0,0.0
96,0,stop,lag_2,1386,0,0.0
96,0,stop,lag_3,1386,0,0.0
96,0,stop,lag_4,1386,0,0.0
96,0,stop,lag_5,1386,0,0.0
96,0,stop,lag_6,1386,0,0.0
96,0,stop,lag_7,1386,0,0.0
96,0,stop,lag_96,1386,0,0.0
96,0,stop,lag_672,1386,0,0.0
96,0,stop,target_slot_1d_ago,1386,0,0.0
96,0,stop,target_slot_7d_ago,1386,0,0.0
96,0,stop,recent_1_mean,1386,0,0.0
96,0,stop,recent_1_max,1386,0,0.0
96,0,stop,recent_1_std,1386,0,0.0
96,0,stop,recent_4_mean,1386,0,0.0
96,0,stop,recent_4_max,1386,0,0.0
96,0,stop,recent_4_std,1386,0,0.0
96,0,stop,recent_16_mean,1386,0,0.0
96,0,stop,recent_16_max,1386,0,0.0
96,0,stop,recent_16_std,1386,0,0.0
96,0,stop,recent_96_mean,1386,0,0.0
96,0,stop,recent_96_max,1386,0,0.0
96,0,stop,recent_96_std,1386,0,0.0
96,0,stop,recent_4_slope,1386,0,0.0
96,0,stop,peak_count_7d,1386,0,0.0
96,0,stop,since_last_peak_intervals,1386,0,0.0
96,0,stop,target_hour,1386,0,0.0
96,0,stop,target_quarter,1386,0,0.0
96,0,stop,target_weekday,1386,0,0.0
96,0,stop,target_month,1386,0,0.0
96,0,stop,is_offday,1386,0,0.0
96,0,stop,pre_holiday,1386,0,0.0
96,0,stop,post_holiday,1386,0,0.0
96,0,stop,bridge_day,1386,0,0.0
96,0,stop,labor_day,1386,0,0.0
96,0,stop,production_completed_1h,1386,0,0.0
96,0,stop,production_completed_2h,1386,0,0.0
96,0,stop,production_completed_3h,1386,0,0.0
96,0,stop,production_previous_day_total,1386,0,0.0
96,0,stop,production_same_slot_7d_mean,1386,0,0.0
96,0,stop,cbl_mid_6_10,1386,0,0.0
96,0,stop,cbl_mid_6_10_adjusted,1386,0,0.0
96,0,cal,current,1469,0,0.0
96,0,cal,lag_1,1469,0,0.0
96,0,cal,lag_2,1469,0,0.0
96,0,cal,lag_3,1469,0,0.0
96,0,cal,lag_4,1469,0,0.0
96,0,cal,lag_5,1469,0,0.0
96,0,cal,lag_6,1469,0,0.0
96,0,cal,lag_7,1469,0,0.0
96,0,cal,lag_96,1469,0,0.0
96,0,cal,lag_672,1469,0,0.0
96,0,cal,target_slot_1d_ago,1469,0,0.0
96,0,cal,target_slot_7d_ago,1469,0,0.0
96,0,cal,recent_1_mean,1469,0,0.0
96,0,cal,recent_1_max,1469,0,0.0
96,0,cal,recent_1_std,1469,0,0.0
96,0,cal,recent_4_mean,1469,0,0.0
96,0,cal,recent_4_max,1469,0,0.0
96,0,cal,recent_4_std,1469,0,0.0
96,0,cal,recent_16_mean,1469,0,0.0
96,0,cal,recent_16_max,1469,0,0.0
96,0,cal,recent_16_std,1469,0,0.0
96,0,cal,recent_96_mean,1469,0,0.0
96,0,cal,recent_96_max,1469,0,0.0
96,0,cal,recent_96_std,1469,0,0.0
96,0,cal,recent_4_slope,1469,0,0.0
96,0,cal,peak_count_7d,1469,0,0.0
96,0,cal,since_last_peak_intervals,1469,0,0.0
96,0,cal,target_hour,1469,0,0.0
96,0,cal,target_quarter,1469,0,0.0
96,0,cal,target_weekday,1469,0,0.0
96,0,cal,target_month,1469,0,0.0
96,0,cal,is_offday,1469,0,0.0
96,0,cal,pre_holiday,1469,0,0.0
96,0,cal,post_holiday,1469,0,0.0
96,0,cal,bridge_day,1469,0,0.0
96,0,cal,labor_day,1469,0,0.0
96,0,cal,production_completed_1h,1469,0,0.0
96,0,cal,production_completed_2h,1469,0,0.0
96,0,cal,production_completed_3h,1469,0,0.0
96,0,cal,production_previous_day_total,1469,0,0.0
96,0,cal,production_same_slot_7d_mean,1469,0,0.0
96,0,cal,cbl_mid_6_10,1469,0,0.0
96,0,cal,cbl_mid_6_10_adjusted,1469,0,0.0
96,0,score,current,2634,0,0.0
96,0,score,lag_1,2634,0,0.0
96,0,score,lag_2,2634,0,0.0
96,0,score,lag_3,2634,0,0.0
96,0,score,lag_4,2634,0,0.0
96,0,score,lag_5,2634,0,0.0
96,0,score,lag_6,2634,0,0.0
96,0,score,lag_7,2634,0,0.0
96,0,score,lag_96,2634,0,0.0
96,0,score,lag_672,2634,0,0.0
96,0,score,target_slot_1d_ago,2634,0,0.0
96,0,score,target_slot_7d_ago,2634,0,0.0
96,0,score,recent_1_mean,2634,0,0.0
96,0,score,recent_1_max,2634,0,0.0
96,0,score,recent_1_std,2634,0,0.0
96,0,score,recent_4_mean,2634,0,0.0
96,0,score,recent_4_max,2634,0,0.0
96,0,score,recent_4_std,2634,0,0.0
96,0,score,recent_16_mean,2634,0,0.0
96,0,score,recent_16_max,2634,0,0.0
96,0,score,recent_16_std,2634,0,0.0
96,0,score,recent_96_mean,2634,0,0.0
96,0,score,recent_96_max,2634,0,0.0
96,0,score,recent_96_std,2634,0,0.0
96,0,score,recent_4_slope,2634,0,0.0
96,0,score,peak_count_7d,2634,0,0.0
96,0,score,since_last_peak_intervals,2634,0,0.0
96,0,score,target_hour,2634,0,0.0
96,0,score,target_quarter,2634,0,0.0
96,0,score,target_weekday,2634,0,0.0
96,0,score,target_month,2634,0,0.0
96,0,score,is_offday,2634,0,0.0
96,0,score,pre_holiday,2634,0,0.0
96,0,score,post_holiday,2634,0,0.0
96,0,score,bridge_day,2634,0,0.0
96,0,score,labor_day,2634,0,0.0
96,0,score,production_completed_1h,2634,0,0.0
96,0,score,production_completed_2h,2634,0,0.0
96,0,score,production_completed_3h,2634,0,0.0
96,0,score,production_previous_day_total,2634,0,0.0
96,0,score,production_same_slot_7d_mean,2634,0,0.0
96,0,score,cbl_mid_6_10,2634,0,0.0
96,0,score,cbl_mid_6_10_adjusted,2634,0,0.0
96,1,raw_train,current,12566,0,0.0
96,1,raw_train,lag_1,12566,1,7.95798185580137e-05
96,1,raw_train,lag_2,12566,2,0.0001591596371160274
96,1,raw_train,lag_3,12566,3,0.00023873945567404105
96,1,raw_train,lag_4,12566,4,0.0003183192742320548
96,1,raw_train,lag_5,12566,5,0.00039789909279006844
96,1,raw_train,lag_6,12566,6,0.0004774789113480821
96,1,raw_train,lag_7,12566,7,0.0005570587299060958
96,1,raw_train,lag_96,12566,96,0.007639662581569314
96,1,raw_train,lag_672,12566,672,0.0534776380709852
96,1,raw_train,target_slot_1d_ago,12566,0,0.0
96,1,raw_train,target_slot_7d_ago,12566,576,0.045837975489415886
96,1,raw_train,recent_1_mean,12566,0,0.0
96,1,raw_train,recent_1_max,12566,0,0.0
96,1,raw_train,recent_1_std,12566,0,0.0
96,1,raw_train,recent_4_mean,12566,3,0.00023873945567404105
96,1,raw_train,recent_4_max,12566,3,0.00023873945567404105
96,1,raw_train,recent_4_std,12566,3,0.00023873945567404105
96,1,raw_train,recent_16_mean,12566,15,0.0011936972783702052
96,1,raw_train,recent_16_max,12566,15,0.0011936972783702052
96,1,raw_train,recent_16_std,12566,15,0.0011936972783702052
96,1,raw_train,recent_96_mean,12566,95,0.0075600827630113
96,1,raw_train,recent_96_max,12566,95,0.0075600827630113
96,1,raw_train,recent_96_std,12566,95,0.0075600827630113
96,1,raw_train,recent_4_slope,12566,3,0.00023873945567404105
96,1,raw_train,peak_count_7d,12566,671,0.05339805825242718
96,1,raw_train,since_last_peak_intervals,12566,0,0.0
96,1,raw_train,target_hour,12566,0,0.0
96,1,raw_train,target_quarter,12566,0,0.0
96,1,raw_train,target_weekday,12566,0,0.0
96,1,raw_train,target_month,12566,0,0.0
96,1,raw_train,is_offday,12566,0,0.0
96,1,raw_train,pre_holiday,12566,0,0.0
96,1,raw_train,post_holiday,12566,0,0.0
96,1,raw_train,bridge_day,12566,0,0.0
96,1,raw_train,labor_day,12566,0,0.0
96,1,raw_train,production_completed_1h,12566,3,0.00023873945567404105
96,1,raw_train,production_completed_2h,12566,7,0.0005570587299060958
96,1,raw_train,production_completed_3h,12566,11,0.0008753780041381505
96,1,raw_train,production_previous_day_total,12566,95,0.0075600827630113
96,1,raw_train,production_same_slot_7d_mean,12566,675,0.05371637752665924
96,1,raw_train,cbl_mid_6_10,12566,1439,0.1145153589049817
96,1,raw_train,cbl_mid_6_10_adjusted,12566,1439,0.1145153589049817
96,1,raw_validation,current,4200,0,0.0
96,1,raw_validation,lag_1,4200,0,0.0
96,1,raw_validation,lag_2,4200,0,0.0
96,1,raw_validation,lag_3,4200,0,0.0
96,1,raw_validation,lag_4,4200,0,0.0
96,1,raw_validation,lag_5,4200,0,0.0
96,1,raw_validation,lag_6,4200,0,0.0
96,1,raw_validation,lag_7,4200,0,0.0
96,1,raw_validation,lag_96,4200,0,0.0
96,1,raw_validation,lag_672,4200,0,0.0
96,1,raw_validation,target_slot_1d_ago,4200,0,0.0
96,1,raw_validation,target_slot_7d_ago,4200,0,0.0
96,1,raw_validation,recent_1_mean,4200,0,0.0
96,1,raw_validation,recent_1_max,4200,0,0.0
96,1,raw_validation,recent_1_std,4200,0,0.0
96,1,raw_validation,recent_4_mean,4200,0,0.0
96,1,raw_validation,recent_4_max,4200,0,0.0
96,1,raw_validation,recent_4_std,4200,0,0.0
96,1,raw_validation,recent_16_mean,4200,0,0.0
96,1,raw_validation,recent_16_max,4200,0,0.0
96,1,raw_validation,recent_16_std,4200,0,0.0
96,1,raw_validation,recent_96_mean,4200,0,0.0
96,1,raw_validation,recent_96_max,4200,0,0.0
96,1,raw_validation,recent_96_std,4200,0,0.0
96,1,raw_validation,recent_4_slope,4200,0,0.0
96,1,raw_validation,peak_count_7d,4200,0,0.0
96,1,raw_validation,since_last_peak_intervals,4200,0,0.0
96,1,raw_validation,target_hour,4200,0,0.0
96,1,raw_validation,target_quarter,4200,0,0.0
96,1,raw_validation,target_weekday,4200,0,0.0
96,1,raw_validation,target_month,4200,0,0.0
96,1,raw_validation,is_offday,4200,0,0.0
96,1,raw_validation,pre_holiday,4200,0,0.0
96,1,raw_validation,post_holiday,4200,0,0.0
96,1,raw_validation,bridge_day,4200,0,0.0
96,1,raw_validation,labor_day,4200,0,0.0
96,1,raw_validation,production_completed_1h,4200,0,0.0
96,1,raw_validation,production_completed_2h,4200,0,0.0
96,1,raw_validation,production_completed_3h,4200,0,0.0
96,1,raw_validation,production_previous_day_total,4200,0,0.0
96,1,raw_validation,production_same_slot_7d_mean,4200,0,0.0
96,1,raw_validation,cbl_mid_6_10,4200,0,0.0
96,1,raw_validation,cbl_mid_6_10_adjusted,4200,0,0.0
96,1,fit,current,8805,0,0.0
96,1,fit,lag_1,8805,0,0.0
96,1,fit,lag_2,8805,0,0.0
96,1,fit,lag_3,8805,0,0.0
96,1,fit,lag_4,8805,0,0.0
96,1,fit,lag_5,8805,0,0.0
96,1,fit,lag_6,8805,0,0.0
96,1,fit,lag_7,8805,0,0.0
96,1,fit,lag_96,8805,0,0.0
96,1,fit,lag_672,8805,0,0.0
96,1,fit,target_slot_1d_ago,8805,0,0.0
96,1,fit,target_slot_7d_ago,8805,0,0.0
96,1,fit,recent_1_mean,8805,0,0.0
96,1,fit,recent_1_max,8805,0,0.0
96,1,fit,recent_1_std,8805,0,0.0
96,1,fit,recent_4_mean,8805,0,0.0
96,1,fit,recent_4_max,8805,0,0.0
96,1,fit,recent_4_std,8805,0,0.0
96,1,fit,recent_16_mean,8805,0,0.0
96,1,fit,recent_16_max,8805,0,0.0
96,1,fit,recent_16_std,8805,0,0.0
96,1,fit,recent_96_mean,8805,0,0.0
96,1,fit,recent_96_max,8805,0,0.0
96,1,fit,recent_96_std,8805,0,0.0
96,1,fit,recent_4_slope,8805,0,0.0
96,1,fit,peak_count_7d,8805,0,0.0
96,1,fit,since_last_peak_intervals,8805,0,0.0
96,1,fit,target_hour,8805,0,0.0
96,1,fit,target_quarter,8805,0,0.0
96,1,fit,target_weekday,8805,0,0.0
96,1,fit,target_month,8805,0,0.0
96,1,fit,is_offday,8805,0,0.0
96,1,fit,pre_holiday,8805,0,0.0
96,1,fit,post_holiday,8805,0,0.0
96,1,fit,bridge_day,8805,0,0.0
96,1,fit,labor_day,8805,0,0.0
96,1,fit,production_completed_1h,8805,0,0.0
96,1,fit,production_completed_2h,8805,0,0.0
96,1,fit,production_completed_3h,8805,0,0.0
96,1,fit,production_previous_day_total,8805,0,0.0
96,1,fit,production_same_slot_7d_mean,8805,0,0.0
96,1,fit,cbl_mid_6_10,8805,0,0.0
96,1,fit,cbl_mid_6_10_adjusted,8805,0,0.0
96,1,stop,current,2226,0,0.0
96,1,stop,lag_1,2226,0,0.0
96,1,stop,lag_2,2226,0,0.0
96,1,stop,lag_3,2226,0,0.0
96,1,stop,lag_4,2226,0,0.0
96,1,stop,lag_5,2226,0,0.0
96,1,stop,lag_6,2226,0,0.0
96,1,stop,lag_7,2226,0,0.0
96,1,stop,lag_96,2226,0,0.0
96,1,stop,lag_672,2226,0,0.0
96,1,stop,target_slot_1d_ago,2226,0,0.0
96,1,stop,target_slot_7d_ago,2226,0,0.0
96,1,stop,recent_1_mean,2226,0,0.0
96,1,stop,recent_1_max,2226,0,0.0
96,1,stop,recent_1_std,2226,0,0.0
96,1,stop,recent_4_mean,2226,0,0.0
96,1,stop,recent_4_max,2226,0,0.0
96,1,stop,recent_4_std,2226,0,0.0
96,1,stop,recent_16_mean,2226,0,0.0
96,1,stop,recent_16_max,2226,0,0.0
96,1,stop,recent_16_std,2226,0,0.0
96,1,stop,recent_96_mean,2226,0,0.0
96,1,stop,recent_96_max,2226,0,0.0
96,1,stop,recent_96_std,2226,0,0.0
96,1,stop,recent_4_slope,2226,0,0.0
96,1,stop,peak_count_7d,2226,0,0.0
96,1,stop,since_last_peak_intervals,2226,0,0.0
96,1,stop,target_hour,2226,0,0.0
96,1,stop,target_quarter,2226,0,0.0
96,1,stop,target_weekday,2226,0,0.0
96,1,stop,target_month,2226,0,0.0
96,1,stop,is_offday,2226,0,0.0
96,1,stop,pre_holiday,2226,0,0.0
96,1,stop,post_holiday,2226,0,0.0
96,1,stop,bridge_day,2226,0,0.0
96,1,stop,labor_day,2226,0,0.0
96,1,stop,production_completed_1h,2226,0,0.0
96,1,stop,production_completed_2h,2226,0,0.0
96,1,stop,production_completed_3h,2226,0,0.0
96,1,stop,production_previous_day_total,2226,0,0.0
96,1,stop,production_same_slot_7d_mean,2226,0,0.0
96,1,stop,cbl_mid_6_10,2226,0,0.0
96,1,stop,cbl_mid_6_10_adjusted,2226,0,0.0
96,1,cal,current,1470,0,0.0
96,1,cal,lag_1,1470,0,0.0
96,1,cal,lag_2,1470,0,0.0
96,1,cal,lag_3,1470,0,0.0
96,1,cal,lag_4,1470,0,0.0
96,1,cal,lag_5,1470,0,0.0
96,1,cal,lag_6,1470,0,0.0
96,1,cal,lag_7,1470,0,0.0
96,1,cal,lag_96,1470,0,0.0
96,1,cal,lag_672,1470,0,0.0
96,1,cal,target_slot_1d_ago,1470,0,0.0
96,1,cal,target_slot_7d_ago,1470,0,0.0
96,1,cal,recent_1_mean,1470,0,0.0
96,1,cal,recent_1_max,1470,0,0.0
96,1,cal,recent_1_std,1470,0,0.0
96,1,cal,recent_4_mean,1470,0,0.0
96,1,cal,recent_4_max,1470,0,0.0
96,1,cal,recent_4_std,1470,0,0.0
96,1,cal,recent_16_mean,1470,0,0.0
96,1,cal,recent_16_max,1470,0,0.0
96,1,cal,recent_16_std,1470,0,0.0
96,1,cal,recent_96_mean,1470,0,0.0
96,1,cal,recent_96_max,1470,0,0.0
96,1,cal,recent_96_std,1470,0,0.0
96,1,cal,recent_4_slope,1470,0,0.0
96,1,cal,peak_count_7d,1470,0,0.0
96,1,cal,since_last_peak_intervals,1470,0,0.0
96,1,cal,target_hour,1470,0,0.0
96,1,cal,target_quarter,1470,0,0.0
96,1,cal,target_weekday,1470,0,0.0
96,1,cal,target_month,1470,0,0.0
96,1,cal,is_offday,1470,0,0.0
96,1,cal,pre_holiday,1470,0,0.0
96,1,cal,post_holiday,1470,0,0.0
96,1,cal,bridge_day,1470,0,0.0
96,1,cal,labor_day,1470,0,0.0
96,1,cal,production_completed_1h,1470,0,0.0
96,1,cal,production_completed_2h,1470,0,0.0
96,1,cal,production_completed_3h,1470,0,0.0
96,1,cal,production_previous_day_total,1470,0,0.0
96,1,cal,production_same_slot_7d_mean,1470,0,0.0
96,1,cal,cbl_mid_6_10,1470,0,0.0
96,1,cal,cbl_mid_6_10_adjusted,1470,0,0.0
96,1,score,current,2634,0,0.0
96,1,score,lag_1,2634,0,0.0
96,1,score,lag_2,2634,0,0.0
96,1,score,lag_3,2634,0,0.0
96,1,score,lag_4,2634,0,0.0
96,1,score,lag_5,2634,0,0.0
96,1,score,lag_6,2634,0,0.0
96,1,score,lag_7,2634,0,0.0
96,1,score,lag_96,2634,0,0.0
96,1,score,lag_672,2634,0,0.0
96,1,score,target_slot_1d_ago,2634,0,0.0
96,1,score,target_slot_7d_ago,2634,0,0.0
96,1,score,recent_1_mean,2634,0,0.0
96,1,score,recent_1_max,2634,0,0.0
96,1,score,recent_1_std,2634,0,0.0
96,1,score,recent_4_mean,2634,0,0.0
96,1,score,recent_4_max,2634,0,0.0
96,1,score,recent_4_std,2634,0,0.0
96,1,score,recent_16_mean,2634,0,0.0
96,1,score,recent_16_max,2634,0,0.0
96,1,score,recent_16_std,2634,0,0.0
96,1,score,recent_96_mean,2634,0,0.0
96,1,score,recent_96_max,2634,0,0.0
96,1,score,recent_96_std,2634,0,0.0
96,1,score,recent_4_slope,2634,0,0.0
96,1,score,peak_count_7d,2634,0,0.0
96,1,score,since_last_peak_intervals,2634,0,0.0
96,1,score,target_hour,2634,0,0.0
96,1,score,target_quarter,2634,0,0.0
96,1,score,target_weekday,2634,0,0.0
96,1,score,target_month,2634,0,0.0
96,1,score,is_offday,2634,0,0.0
96,1,score,pre_holiday,2634,0,0.0
96,1,score,post_holiday,2634,0,0.0
96,1,score,bridge_day,2634,0,0.0
96,1,score,labor_day,2634,0,0.0
