origin,target_time,horizon,fold,y,cbl_pred,tau,lgbm_pred,pred,day_type,slot,cbl_abs_error,lgbm_abs_error,error_diff_lgbm_minus_cbl,restart
2021-07-11 13:45:00,2021-07-11 17:45:00,16,2,23.0,22.5,175.0,28.57993908523272,28.57993908523272,offday,71,0.5,5.57993908523272,5.07993908523272,False
2021-07-11 14:00:00,2021-07-11 18:00:00,16,2,26.0,22.5,175.0,26.37676171644548,26.37676171644548,offday,72,3.5,0.37676171644547907,-3.123238283554521,False
2021-07-11 14:15:00,2021-07-11 18:15:00,16,2,26.0,23.0,175.0,26.37676171644548,26.37676171644548,offday,73,3.0,0.37676171644547907,-2.623238283554521,False
2021-07-11 14:30:00,2021-07-11 18:30:00,16,2,23.0,24.25,175.0,26.37676171644548,26.37676171644548,offday,74,1.25,3.376761716445479,2.126761716445479,False
2021-07-11 14:45:00,2021-07-11 18:45:00,16,2,22.0,23.5,175.0,26.88494240748161,26.88494240748161,offday,75,1.5,4.88494240748161,3.38494240748161,False
2021-07-11 15:00:00,2021-07-11 19:00:00,16,2,22.0,23.0,175.0,26.88494240748161,26.88494240748161,offday,76,1.0,4.88494240748161,3.88494240748161,False
2021-07-11 15:15:00,2021-07-11 19:15:00,16,2,22.0,23.75,175.0,26.37676171644548,26.37676171644548,offday,77,1.75,4.376761716445479,2.626761716445479,False
2021-07-11 15:30:00,2021-07-11 19:30:00,16,2,23.0,24.0,175.0,26.37676171644548,26.37676171644548,offday,78,1.0,3.376761716445479,2.376761716445479,False
2021-07-11 15:45:00,2021-07-11 19:45:00,16,2,22.0,23.25,175.0,26.37676171644548,26.37676171644548,offday,79,1.25,4.376761716445479,3.126761716445479,False
2021-07-11 16:00:00,2021-07-11 20:00:00,16,2,22.0,22.75,175.0,26.37676171644548,26.37676171644548,offday,80,0.75,4.376761716445479,3.626761716445479,False
2021-07-11 16:15:00,2021-07-11 20:15:00,16,2,23.0,22.75,175.0,26.37676171644548,26.37676171644548,offday,81,0.25,3.376761716445479,3.126761716445479,False
2021-07-11 16:30:00,2021-07-11 20:30:00,16,2,23.0,22.75,175.0,26.38688656233156,26.38688656233156,offday,82,0.25,3.3868865623315614,3.1368865623315614,False
2021-07-11 16:45:00,2021-07-11 20:45:00,16,2,22.0,22.75,175.0,26.38688656233156,26.38688656233156,offday,83,0.75,4.386886562331561,3.6368865623315614,False
2021-07-11 17:00:00,2021-07-11 21:00:00,16,2,23.0,22.25,175.0,26.38688656233156,26.38688656233156,offday,84,0.75,3.3868865623315614,2.6368865623315614,False
2021-07-11 17:15:00,2021-07-11 21:15:00,16,2,26.0,23.25,175.0,26.38688656233156,26.38688656233156,offday,85,2.75,0.3868865623315614,-2.3631134376684386,False
2021-07-11 17:30:00,2021-07-11 21:30:00,16,2,28.0,23.5,175.0,26.37676171644548,26.37676171644548,offday,86,4.5,1.623238283554521,-2.876761716445479,False
2021-07-11 17:45:00,2021-07-11 21:45:00,16,2,24.0,24.0,175.0,26.37676171644548,26.37676171644548,offday,87,0.0,2.376761716445479,2.376761716445479,False
2021-07-11 18:00:00,2021-07-11 22:00:00,16,2,23.0,23.75,175.0,26.37676171644548,26.37676171644548,offday,88,0.75,3.376761716445479,2.626761716445479,False
2021-07-11 18:15:00,2021-07-11 22:15:00,16,2,23.0,23.25,175.0,26.37676171644548,26.37676171644548,offday,89,0.25,3.376761716445479,3.126761716445479,False
2021-07-11 18:30:00,2021-07-11 22:30:00,16,2,22.0,24.5,175.0,26.37676171644548,26.37676171644548,offday,90,2.5,4.376761716445479,1.876761716445479,False
2021-07-11 18:45:00,2021-07-11 22:45:00,16,2,24.0,24.0,175.0,28.089274001131272,28.089274001131272,offday,91,0.0,4.0892740011312725,4.0892740011312725,False
2021-07-11 19:00:00,2021-07-11 23:00:00,16,2,23.0,23.25,175.0,28.27970787415897,28.27970787415897,offday,92,0.25,5.279707874158969,5.029707874158969,False
2021-07-11 19:15:00,2021-07-11 23:15:00,16,2,23.0,23.0,175.0,28.27970787415897,28.27970787415897,offday,93,0.0,5.279707874158969,5.279707874158969,False
2021-07-11 19:30:00,2021-07-11 23:30:00,16,2,22.0,22.75,175.0,28.089274001131272,28.089274001131272,offday,94,0.75,6.0892740011312725,5.3392740011312725,False
2021-07-11 19:45:00,2021-07-11 23:45:00,16,2,22.0,22.5,175.0,28.089274001131272,28.089274001131272,offday,95,0.5,6.0892740011312725,5.5892740011312725,False
2021-07-11 20:00:00,2021-07-12 00:00:00,16,2,23.0,23.0,175.0,31.975006117758053,31.975006117758053,workday,0,0.0,8.975006117758053,8.975006117758053,False
2021-07-11 20:15:00,2021-07-12 00:15:00,16,2,23.0,70.0,175.0,31.975006117758053,31.975006117758053,workday,1,47.0,8.975006117758053,-38.024993882241944,False
2021-07-11 20:30:00,2021-07-12 00:30:00,16,2,26.0,68.33333333333333,175.0,31.975006117758053,31.975006117758053,workday,2,42.33333333333333,5.975006117758053,-36.35832721557527,False
2021-07-11 20:45:00,2021-07-12 00:45:00,16,2,26.0,67.83333333333333,175.0,31.975006117758053,31.975006117758053,workday,3,41.83333333333333,5.975006117758053,-35.85832721557527,False
2021-07-11 21:00:00,2021-07-12 01:00:00,16,2,23.0,67.33333333333333,175.0,34.19461310095166,34.19461310095166,workday,4,44.33333333333333,11.194613100951663,-33.138720232381665,False
2021-07-11 21:15:00,2021-07-12 01:15:00,16,2,23.0,90.0,175.0,32.45242580088537,32.45242580088537,workday,5,67.0,9.452425800885372,-57.54757419911463,False
2021-07-11 21:30:00,2021-07-12 01:30:00,16,2,23.0,101.0,175.0,31.2582190531218,31.2582190531218,workday,6,78.0,8.258219053121799,-69.74178094687821,False
2021-07-11 21:45:00,2021-07-12 01:45:00,16,2,23.0,106.83333333333331,175.0,30.75003836208567,30.75003836208567,workday,7,83.83333333333331,7.750038362085672,-76.08329497124764,False
2021-07-11 22:00:00,2021-07-12 02:00:00,16,2,22.0,108.5,175.0,30.75003836208567,30.75003836208567,workday,8,86.5,8.750038362085672,-77.74996163791432,False
2021-07-11 22:15:00,2021-07-12 02:15:00,16,2,23.0,109.66666666666669,175.0,30.75003836208567,30.75003836208567,workday,9,86.66666666666669,7.750038362085672,-78.91662830458101,False
2021-07-11 22:30:00,2021-07-12 02:30:00,16,2,22.0,107.66666666666669,175.0,30.75003836208567,30.75003836208567,workday,10,85.66666666666669,8.750038362085672,-76.91662830458101,False
2021-07-11 22:45:00,2021-07-12 02:45:00,16,2,23.0,108.33333333333331,175.0,30.75003836208567,30.75003836208567,workday,11,85.33333333333331,7.750038362085672,-77.58329497124764,False
2021-07-11 23:00:00,2021-07-12 03:00:00,16,2,22.0,101.0,175.0,30.75003836208567,30.75003836208567,workday,12,79.0,8.750038362085672,-70.24996163791432,False
2021-07-11 23:15:00,2021-07-12 03:15:00,16,2,22.0,90.83333333333331,175.0,30.75003836208567,30.75003836208567,workday,13,68.83333333333331,8.750038362085672,-60.08329497124764,False
2021-07-11 23:30:00,2021-07-12 03:30:00,16,2,23.0,103.83333333333331,175.0,30.75003836208567,30.75003836208567,workday,14,80.83333333333331,7.750038362085672,-73.08329497124764,False
2021-07-11 23:45:00,2021-07-12 03:45:00,16,2,24.0,110.5,175.0,30.75003836208567,30.75003836208567,workday,15,86.5,6.750038362085672,-79.74996163791432,False
2021-07-12 00:00:00,2021-07-12 04:00:00,16,2,27.0,111.0,175.0,30.085796898469955,30.085796898469955,workday,16,84.0,3.0857968984699546,-80.91420310153005,False
2021-07-12 00:15:00,2021-07-12 04:15:00,16,2,23.0,106.5,175.0,30.085796898469955,30.085796898469955,workday,17,83.5,7.085796898469955,-76.41420310153005,False
2021-07-12 00:30:00,2021-07-12 04:30:00,16,2,21.0,105.66666666666669,175.0,30.085796898469955,30.085796898469955,workday,18,84.66666666666669,9.085796898469955,-75.58086976819673,False
2021-07-12 00:45:00,2021-07-12 04:45:00,16,2,22.0,102.5,175.0,30.085796898469955,30.085796898469955,workday,19,80.5,8.085796898469955,-72.41420310153005,False
2021-07-12 01:00:00,2021-07-12 05:00:00,16,2,22.0,102.16666666666669,175.0,29.501502421769896,29.501502421769896,workday,20,80.16666666666669,7.501502421769896,-72.66516424489679,False
2021-07-12 01:15:00,2021-07-12 05:15:00,16,2,23.0,87.16666666666667,175.0,29.501502421769896,29.501502421769896,workday,21,64.16666666666667,6.501502421769896,-57.66516424489677,False
2021-07-12 01:30:00,2021-07-12 05:30:00,16,2,23.0,79.33333333333333,175.0,32.946077160635895,32.946077160635895,workday,22,56.33333333333333,9.946077160635895,-46.387256172697434,False
2021-07-12 01:45:00,2021-07-12 05:45:00,16,2,23.0,98.66666666666669,175.0,32.946077160635895,32.946077160635895,workday,23,75.66666666666669,9.946077160635895,-65.72058950603079,False
2021-07-12 02:00:00,2021-07-12 06:00:00,16,2,23.0,107.83333333333331,175.0,31.85325269625827,31.85325269625827,workday,24,84.83333333333331,8.85325269625827,-75.98008063707505,False
2021-07-12 02:15:00,2021-07-12 06:15:00,16,2,23.0,107.83333333333331,175.0,31.85325269625827,31.85325269625827,workday,25,84.83333333333331,8.85325269625827,-75.98008063707505,False
2021-07-12 02:30:00,2021-07-12 06:30:00,16,2,23.0,106.33333333333331,175.0,31.85325269625827,31.85325269625827,workday,26,83.33333333333331,8.85325269625827,-74.48008063707505,False
2021-07-12 02:45:00,2021-07-12 06:45:00,16,2,23.0,106.0,175.0,31.85325269625827,31.85325269625827,workday,27,83.0,8.85325269625827,-74.14674730374173,False
2021-07-12 03:00:00,2021-07-12 07:00:00,16,2,25.0,105.16666666666669,175.0,32.63434755327697,32.63434755327697,workday,28,80.16666666666669,7.634347553276967,-72.53231911338972,False
2021-07-12 03:15:00,2021-07-12 07:15:00,16,2,31.0,109.0,175.0,32.63434755327697,32.63434755327697,workday,29,78.0,1.6343475532769673,-76.36565244672303,False
2021-07-12 03:30:00,2021-07-12 07:30:00,16,2,40.0,120.33333333333331,175.0,33.29822854428249,33.29822854428249,workday,30,80.33333333333331,6.7017714557175125,-73.63156187761581,False
2021-07-12 03:45:00,2021-07-12 07:45:00,16,2,66.0,141.0,175.0,60.01167063802851,60.01167063802851,workday,31,75.0,5.988329361971488,-69.0116706380285,False
2021-07-12 04:00:00,2021-07-12 08:00:00,16,2,123.0,142.66666666666666,175.0,110.07220225740969,110.07220225740969,workday,32,19.666666666666657,12.927797742590315,-6.738868924076343,True
2021-07-12 04:15:00,2021-07-12 08:15:00,16,2,153.0,155.5,175.0,151.91059146117826,151.91059146117826,workday,33,2.5,1.0894085388217434,-1.4105914611782566,False
2021-07-12 04:30:00,2021-07-12 08:30:00,16,2,196.0,172.5,175.0,169.39509891446951,169.39509891446951,workday,34,23.5,26.604901085530486,3.1049010855304857,False
2021-07-12 04:45:00,2021-07-12 08:45:00,16,2,198.0,186.33333333333331,175.0,171.15346648723929,171.15346648723929,workday,35,11.666666666666686,26.846533512760715,15.17986684609403,False
2021-07-12 05:00:00,2021-07-12 09:00:00,16,2,195.0,189.83333333333331,175.0,172.8754374289794,172.8754374289794,workday,36,5.166666666666686,22.12456257102059,16.957895904353904,False
2021-07-12 05:15:00,2021-07-12 09:15:00,16,2,195.0,178.66666666666666,175.0,172.1438843871241,172.1438843871241,workday,37,16.333333333333343,22.856115612875897,6.522782279542554,False
2021-07-12 05:30:00,2021-07-12 09:30:00,16,2,192.0,179.66666666666666,175.0,172.1438843871241,172.1438843871241,workday,38,12.333333333333343,19.856115612875897,7.522782279542554,False
2021-07-12 05:45:00,2021-07-12 09:45:00,16,2,187.0,175.0,175.0,172.1438843871241,172.1438843871241,workday,39,12.0,14.856115612875897,2.8561156128758967,False
2021-07-12 06:00:00,2021-07-12 10:00:00,16,2,191.0,172.16666666666666,175.0,170.07268394901524,170.07268394901524,workday,40,18.833333333333343,20.927316050984757,2.0939827176514143,False
2021-07-12 06:15:00,2021-07-12 10:15:00,16,2,149.0,144.33333333333334,175.0,156.39428848342286,156.39428848342286,workday,41,4.666666666666657,7.394288483422855,2.727621816756198,False
2021-07-12 06:30:00,2021-07-12 10:30:00,16,2,180.0,176.83333333333334,175.0,171.15346648723929,171.15346648723929,workday,42,3.166666666666657,8.846533512760715,5.679866846094058,False
2021-07-12 06:45:00,2021-07-12 10:45:00,16,2,183.0,178.66666666666666,175.0,171.15346648723929,171.15346648723929,workday,43,4.333333333333343,11.846533512760715,7.513200179427372,False
2021-07-12 07:00:00,2021-07-12 11:00:00,16,2,186.0,173.33333333333334,175.0,171.50805869285668,171.50805869285668,workday,44,12.666666666666657,14.491941307143321,1.825274640476664,False
2021-07-12 07:15:00,2021-07-12 11:15:00,16,2,188.0,179.33333333333334,175.0,164.82717849238637,164.82717849238637,workday,45,8.666666666666657,23.172821507613634,14.506154840946976,False
2021-07-12 07:30:00,2021-07-12 11:30:00,16,2,187.0,179.5,175.0,163.16412010464884,163.16412010464884,workday,46,7.5,23.835879895351155,16.335879895351155,False
2021-07-12 07:45:00,2021-07-12 11:45:00,16,2,187.0,182.83333333333331,175.0,163.7625006781937,163.7625006781937,workday,47,4.166666666666686,23.237499321806297,19.07083265513961,False
2021-07-12 08:00:00,2021-07-12 12:00:00,16,2,180.0,176.33333333333334,175.0,162.38414973750443,162.38414973750443,workday,48,3.666666666666657,17.61585026249557,13.949183595828913,False
2021-07-12 08:15:00,2021-07-12 12:15:00,16,2,134.0,123.83333333333331,175.0,120.2177220316631,120.2177220316631,workday,49,10.166666666666686,13.7822779683369,3.6156113016702136,False
2021-07-12 08:30:00,2021-07-12 12:30:00,16,2,115.0,104.16666666666669,175.0,111.84960857823872,111.84960857823872,workday,50,10.833333333333314,3.1503914217612845,-7.68294191157203,False
2021-07-12 08:45:00,2021-07-12 12:45:00,16,2,107.0,103.16666666666669,175.0,122.70112937961667,122.70112937961667,workday,51,3.8333333333333144,15.701129379616674,11.86779604628336,False
2021-07-12 09:00:00,2021-07-12 13:00:00,16,2,103.0,111.16666666666669,175.0,122.17332995117872,122.17332995117872,workday,52,8.166666666666686,19.173329951178715,11.00666328451203,False
2021-07-12 09:15:00,2021-07-12 13:15:00,16,2,146.0,156.0,175.0,156.50304217210012,156.50304217210012,workday,53,10.0,10.503042172100123,0.5030421721001233,False
2021-07-12 09:30:00,2021-07-12 13:30:00,16,2,169.0,179.16666666666666,175.0,170.35036408012238,170.35036408012238,workday,54,10.166666666666657,1.3503640801223753,-8.816302586544282,False
2021-07-12 09:45:00,2021-07-12 13:45:00,16,2,178.0,183.33333333333331,175.0,171.6759490832245,171.6759490832245,workday,55,5.333333333333314,6.324050916775491,0.9907175834421764,False
2021-07-12 10:00:00,2021-07-12 14:00:00,16,2,174.0,183.83333333333331,175.0,171.00645465419586,171.00645465419586,workday,56,9.833333333333314,2.9935453458041366,-6.839787987529178,False
2021-07-12 10:15:00,2021-07-12 14:15:00,16,2,177.0,177.33333333333334,175.0,171.00645465419586,171.00645465419586,workday,57,0.3333333333333428,5.993545345804137,5.660212012470794,False
2021-07-12 10:30:00,2021-07-12 14:30:00,16,2,184.0,177.33333333333334,175.0,171.00645465419586,171.00645465419586,workday,58,6.666666666666657,12.993545345804137,6.326878679137479,False
2021-07-12 10:45:00,2021-07-12 14:45:00,16,2,185.0,178.0,175.0,171.00645465419586,171.00645465419586,workday,59,7.0,13.993545345804137,6.993545345804137,False
2021-07-12 11:00:00,2021-07-12 15:00:00,16,2,190.0,174.5,175.0,169.96380398429088,169.96380398429088,workday,60,15.5,20.036196015709123,4.536196015709123,False
2021-07-12 11:15:00,2021-07-12 15:15:00,16,2,143.0,142.83333333333334,175.0,152.28873029956316,152.28873029956316,workday,61,0.1666666666666572,9.288730299563156,9.122063632896499,False
2021-07-12 11:30:00,2021-07-12 15:30:00,16,2,143.0,149.0,175.0,151.9195708926744,151.9195708926744,workday,62,6.0,8.919570892674386,2.919570892674386,False
2021-07-12 11:45:00,2021-07-12 15:45:00,16,2,182.0,175.0,175.0,164.8736442927883,164.8736442927883,workday,63,7.0,17.1263557072117,10.126355707211701,False
2021-07-12 12:00:00,2021-07-12 16:00:00,16,2,188.0,177.5,175.0,163.1849247103439,163.1849247103439,workday,64,10.5,24.815075289656107,14.315075289656107,False
2021-07-12 12:15:00,2021-07-12 16:15:00,16,2,177.0,173.66666666666666,175.0,163.1849247103439,163.1849247103439,workday,65,3.333333333333343,13.815075289656107,10.481741956322765,False
2021-07-12 12:30:00,2021-07-12 16:30:00,16,2,164.0,165.83333333333334,175.0,163.1849247103439,163.1849247103439,workday,66,1.8333333333333428,0.8150752896561073,-1.0182580436772355,False
2021-07-12 12:45:00,2021-07-12 16:45:00,16,2,177.0,163.66666666666666,175.0,159.48482240301522,159.48482240301522,workday,67,13.333333333333343,17.515177596984785,4.181844263651442,False
2021-07-12 13:00:00,2021-07-12 17:00:00,16,2,177.0,164.5,175.0,160.79186580863382,160.79186580863382,workday,68,12.5,16.208134191366184,3.7081341913661845,False
2021-07-12 13:15:00,2021-07-12 17:15:00,16,2,125.0,124.0,175.0,125.52468975380252,125.52468975380252,workday,69,1.0,0.5246897538025195,-0.4753102461974805,False
2021-07-12 13:30:00,2021-07-12 17:30:00,16,2,105.0,112.16666666666669,175.0,116.2249446202174,116.2249446202174,workday,70,7.166666666666686,11.2249446202174,4.058277953550714,False
2021-07-12 13:45:00,2021-07-12 17:45:00,16,2,147.0,150.83333333333334,175.0,138.77529746089195,138.77529746089195,workday,71,3.833333333333343,8.224702539108051,4.3913692057747085,False
2021-07-12 14:00:00,2021-07-12 18:00:00,16,2,173.0,162.5,175.0,152.41899773306434,152.41899773306434,workday,72,10.5,20.581002266935656,10.081002266935656,False
2021-07-12 14:15:00,2021-07-12 18:15:00,16,2,164.0,161.5,175.0,160.0041750279251,160.0041750279251,workday,73,2.5,3.9958249720748995,1.4958249720748995,False
2021-07-12 14:30:00,2021-07-12 18:30:00,16,2,153.0,162.83333333333334,175.0,162.16433822606564,162.16433822606564,workday,74,9.833333333333343,9.164338226065638,-0.6689951072677047,False
2021-07-12 14:45:00,2021-07-12 18:45:00,16,2,162.0,160.66666666666666,175.0,162.16433822606564,162.16433822606564,workday,75,1.3333333333333428,0.16433822606563808,-1.1689951072677047,False
2021-07-12 15:00:00,2021-07-12 19:00:00,16,2,149.0,160.66666666666666,175.0,162.16433822606564,162.16433822606564,workday,76,11.666666666666657,13.164338226065638,1.497671559398981,False
2021-07-12 15:15:00,2021-07-12 19:15:00,16,2,158.0,156.33333333333334,175.0,158.69371933214973,158.69371933214973,workday,77,1.6666666666666572,0.6937193321497261,-0.972947334516931,False
2021-07-12 15:30:00,2021-07-12 19:30:00,16,2,175.0,155.5,175.0,150.88583199609587,150.88583199609587,workday,78,19.5,24.114168003904126,4.614168003904126,False
2021-07-12 15:45:00,2021-07-12 19:45:00,16,2,165.0,149.0,175.0,150.37412895819028,150.37412895819028,workday,79,16.0,14.625871041809717,-1.3741289581902834,False
2021-07-12 16:00:00,2021-07-12 20:00:00,16,2,129.0,130.66666666666666,175.0,116.81298663973789,116.81298663973789,workday,80,1.6666666666666572,12.187013360262114,10.520346693595457,False
2021-07-12 16:15:00,2021-07-12 20:15:00,16,2,117.0,118.0,175.0,115.25371974631042,115.25371974631042,workday,81,1.0,1.7462802536895765,0.7462802536895765,False
2021-07-12 16:30:00,2021-07-12 20:30:00,16,2,119.0,122.33333333333331,175.0,115.91927939825652,115.91927939825652,workday,82,3.3333333333333144,3.0807206017434794,-0.252612731589835,False
2021-07-12 16:45:00,2021-07-12 20:45:00,16,2,136.0,126.33333333333331,175.0,120.14045734193073,120.14045734193073,workday,83,9.666666666666686,15.859542658069273,6.1928759914025875,False
2021-07-12 17:00:00,2021-07-12 21:00:00,16,2,127.0,123.33333333333331,175.0,124.5773929371112,124.5773929371112,workday,84,3.6666666666666856,2.422607062888801,-1.2440596037778846,False
2021-07-12 17:15:00,2021-07-12 21:15:00,16,2,119.0,120.66666666666669,175.0,120.14045734193073,120.14045734193073,workday,85,1.6666666666666856,1.140457341930727,-0.5262093247359587,False
2021-07-12 17:30:00,2021-07-12 21:30:00,16,2,133.0,120.83333333333331,175.0,116.81298663973789,116.81298663973789,workday,86,12.166666666666686,16.187013360262114,4.020346693595428,False
2021-07-12 17:45:00,2021-07-12 21:45:00,16,2,120.0,117.0,175.0,114.56702594913122,114.56702594913122,workday,87,3.0,5.432974050868779,2.432974050868779,False
2021-07-12 18:00:00,2021-07-12 22:00:00,16,2,106.0,116.0,175.0,114.56702594913122,114.56702594913122,workday,88,10.0,8.56702594913122,-1.4329740508687792,False
2021-07-12 18:15:00,2021-07-12 22:15:00,16,2,104.0,100.5,175.0,109.12199774342156,109.12199774342156,workday,89,3.5,5.121997743421559,1.6219977434215593,False
2021-07-12 18:30:00,2021-07-12 22:30:00,16,2,120.0,107.16666666666669,175.0,110.47349785878168,110.47349785878168,workday,90,12.833333333333314,9.526502141218316,-3.3068311921149984,False
